timestamp,open,high,low,close,volume
2021-04-19,3390.3300,3435.9333,3360.1600,3372.0100,2725405
2021-04-16,3380.0000,3406.8000,3355.5900,3399.4400,3186049
2021-04-15,3371.0000,3396.9999,3352.0000,3379.0900,3233580
2021-04-14,3404.0400,3404.1300,3326.0000,3333.0000,3145204
2021-04-13,3400.8450,3432.0000,3395.6300,3400.0000,3315837
2021-04-12,3355.2100,3395.0400,3351.1500,3379.3900,3281798
2021-04-09,3304.7000,3372.2000,3288.9000,3372.2000,4341473
2021-04-08,3310.9000,3324.5000,3292.0000,3299.3000,2812090
2021-04-07,3233.8000,3303.6125,3223.6500,3279.3900,3346227
2021-04-06,3223.7500,3247.3100,3217.0400,3223.8200,2537809
2021-04-05,3173.0000,3235.9550,3161.2400,3226.7300,3334882
2021-04-01,3117.9400,3162.4400,3115.5500,3161.0000,2940318
2021-03-31,3064.0600,3119.3300,3062.5000,3094.0800,3093896
2021-03-30,3070.0100,3073.0000,3034.0000,3055.2900,2337603
2021-03-29,3055.4394,3091.2500,3028.4450,3075.7300,2745968
2021-03-26,3044.0600,3056.6600,2996.0000,3052.0300,3312924
2021-03-25,3072.9900,3109.7800,3037.1400,3046.2600,3563469
2021-03-24,3151.0400,3160.3100,3085.1500,3087.0700,2958981
2021-03-23,3127.0000,3182.0000,3120.8501,3137.5000,3817263
2021-03-22,3067.8500,3126.5800,3060.0500,3110.8700,2902179
2021-03-19,3029.2300,3077.2850,3016.6300,3074.9600,4625354
2021-03-18,3101.0000,3116.6300,3025.0000,3027.9900,3657027
2021-03-17,3073.2200,3173.0500,3070.2200,3135.7300,3118584
2021-03-16,3104.9700,3128.9100,3075.8601,3091.8600,2538764
2021-03-15,3074.5700,3082.2400,3032.0900,3081.6800,2918592
2021-03-12,3075.0000,3098.9800,3045.5000,3089.4900,2421888
2021-03-11,3104.0100,3131.7843,3082.9300,3113.5900,2776391
2021-03-10,3098.4500,3116.4600,3030.0500,3057.6400,3012489
2021-03-09,3017.9900,3090.9600,3005.1474,3062.8500,4030032
2021-03-08,3015.0000,3064.5900,2951.3100,2951.9500,4185008
2021-03-05,3005.0000,3009.0000,2881.0001,3000.4600,5388551
2021-03-04,3012.0000,3058.1300,2945.4300,2977.5700,5481578
2021-03-03,3081.1800,3107.7750,2995.0000,3005.0000,3988725
2021-03-02,3143.4700,3163.5200,3087.1201,3094.5300,2595762
2021-03-01,3127.8900,3149.5600,3097.9900,3146.1400,2733963
2021-02-26,3095.2000,3122.4400,3036.7000,3092.9300,4246135
2021-02-25,3136.7400,3178.2600,3047.7600,3057.1600,4399320
2021-02-24,3166.7500,3171.2300,3125.3800,3159.5300,3011275
2021-02-23,3127.0300,3204.7300,3093.6000,3194.5000,4677222
2021-02-22,3208.1300,3232.3199,3172.2600,3180.7400,3461266
2021-02-19,3328.2300,3333.5000,3245.7500,3249.9000,4305184
2021-02-18,3282.4200,3338.0000,3273.9400,3328.2300,3033607
2021-02-17,3263.6000,3320.9100,3259.4996,3308.6400,3261801
2021-02-16,3254.0500,3308.3000,3253.5910,3268.9500,2574721
2021-02-12,3250.0000,3280.2500,3233.3100,3277.7100,2335339
2021-02-11,3292.0000,3292.0000,3248.0600,3262.1300,2301417
2021-02-10,3314.0000,3317.9548,3254.0000,3286.5800,3125174
2021-02-09,3312.4900,3338.0000,3297.8400,3305.0000,2179355
2021-02-08,3358.5000,3364.9999,3304.0000,3322.9400,3257391
2021-02-05,3319.0000,3377.0000,3302.7100,3352.1500,3620808
2021-02-04,3330.0000,3347.0000,3277.7500,3331.0000,3670661
2021-02-03,3425.0100,3434.0000,3308.6200,3312.5300,7088781
2021-02-02,3380.0000,3427.7400,3361.1250,3380.0000,6183716
2021-02-01,3242.3600,3350.2600,3235.0250,3342.8800,4160212
2021-01-29,3230.0000,3236.9900,3184.5500,3206.2000,4293556
2021-01-28,3235.0400,3301.6800,3228.6900,3237.6200,3149228
2021-01-27,3341.4900,3346.5200,3207.0800,3232.5800,4660158
2021-01-26,3296.3559,3338.0000,3282.8700,3326.1300,2955235
2021-01-25,3328.5000,3363.8900,3243.1463,3294.0000,3749758
2021-01-22,3304.3100,3321.9100,3283.1644,3292.2300,2821914
2021-01-21,3293.0000,3348.5500,3289.5675,3306.9900,4945051
2021-01-20,3181.9900,3279.8000,3175.0000,3263.3800,5309835
2021-01-19,3107.0000,3145.0000,3096.0000,3120.7600,3305142
